image_name,brightness,sharpness,blur_score,contrast,entropy,colorfulness,faces,aspect_ratio,edge,color_r,color_g,color_b,avg_r,avg_g,avg_b,likes,followers
2023-01-05_06-46-32_UTC_4.jpg,147.195425,2040.7168264775005,2040.7168264775005,61.324318875120824,7.320920532995738,26.009448642171357,0,1.0,0.175325,71.81867,85.34097,109.75738,119.89617499999997,129.840975,147.15247500000007,18242,969148
2023-01-05_06-46-32_UTC_5.jpg,147.2736,969.34450775,969.34450775,57.08660458635962,7.714200644714115,36.36341769513275,0,1.0,0.171775,77.215324,87.642624,101.65981,126.17900000000004,133.11744999999996,140.6086,18242,969148
2023-01-05_06-46-32_UTC_6.jpg,108.828775,2347.3159495775,2347.3159495775,78.17455635305838,7.487153755391327,34.55110410977464,1,1.0,0.17085,28.648571,35.488163,60.160767,71.62234999999998,82.75650000000005,108.74877500000001,18242,969148
2023-01-05_06-46-32_UTC_7.jpg,170.456325,1870.5179691975002,1870.5179691975002,57.15600251677421,7.605692123599366,32.66389368171117,1,1.0,0.195475,92.52129,111.003525,130.83171,142.39942500000004,155.46695000000003,167.98075000000006,18242,969148
2023-01-05_06-46-32_UTC_8.jpg,159.526625,2976.1817335775,2976.1817335775,60.429733698398636,7.692267477207662,29.03103456143391,0,1.0,0.195225,97.932724,111.650505,124.68857,138.76919999999998,148.658075,155.60235000000003,18242,969148
2023-01-05_06-46-32_UTC_9.jpg,130.105925,4874.3503243193745,4874.3503243193745,67.28952205505327,7.752097127168,71.56397049544802,2,1.0,0.223375,25.525406,44.512886,59.489513,68.37697500000004,106.56282500000003,129.7711250000001,18242,969148
2023-01-05_15-35-57_UTC_1.jpg,180.68775,1418.527497984375,1418.527497984375,67.1381907161965,7.538906475356541,28.926658601089812,1,1.0,0.153075,190.5928,194.12967,198.96071,164.91649999999993,167.46554999999998,172.17710000000002,30085,969148
2023-01-05_15-35-57_UTC_2.jpg,182.453925,2957.7543587975,2957.7543587975,61.522814617988466,7.55071073489075,27.933950894377805,0,1.0,0.20285,191.45705,195.11957,199.7095,168.18524999999997,171.086325,175.00677499999992,30085,969148
2023-01-05_15-35-57_UTC_3.jpg,179.68635,3467.1397467600004,3467.1397467600004,62.029603252781655,7.696321199797042,32.63960809338334,0,1.0,0.2218,202.20491,206.33664,203.09596,160.20152499999995,167.2593249999999,172.2294,30085,969148
2023-01-05_15-35-57_UTC_4.jpg,187.245075,1832.4924584775001,1832.4924584775001,64.42855281433845,7.497017664469321,30.251191774133673,1,1.0,0.175075,191.54713,201.56453,209.4242,166.6220500000001,174.37035,181.83392500000002,30085,969148
2023-01-06_14-36-29_UTC_1.jpg,156.00875,4575.32680556,4575.32680556,79.51201589529958,7.858171951052574,43.0481359940293,0,1.0,0.1759,197.1611,211.95337,219.13612,137.41612500000002,146.80884999999995,149.73349999999996,11735,969148
2023-01-06_14-36-29_UTC_2.jpg,143.1034,5381.100093359375,5381.100093359375,79.86047973553627,7.829051858583843,45.158163743723286,1,1.0,0.174325,68.12139,64.35897,56.11809,127.713875,130.55764999999997,130.07429999999994,11735,969148
2023-01-06_14-36-29_UTC_3.jpg,144.0826,5438.7448023100005,5438.7448023100005,80.17332201418375,7.834024994193804,42.88560795238982,1,1.0,0.1799,67.61367,64.384865,56.839153,128.88427499999997,132.08022499999987,132.03617500000001,11735,969148
2023-01-07_15-09-31_UTC_1.jpg,163.49235,3801.3448099743746,3801.3448099743746,73.7694379476352,7.7141696856334505,41.780070624267026,1,1.0,0.212375,201.53911,213.18831,212.00574,144.9668499999999,155.82757499999997,152.6978000000001,19326,969148
2023-01-07_15-09-31_UTC_10.jpg,82.56355,891.313349244375,891.313349244375,58.690359125477336,7.161278318600762,49.963161320079735,0,1.0,0.1018,20.01151,23.873917,30.100447,55.36717499999999,64.92067499999999,74.95709999999994,19326,969148
2023-01-07_15-09-31_UTC_2.jpg,163.7625,2591.8301208743756,2591.8301208743756,62.26533295036151,7.625476243863301,37.747452640777865,0,1.0,0.175375,101.02121,112.504364,118.50036,145.74955000000006,156.49280000000005,159.80705000000012,19326,969148
2023-01-07_15-09-31_UTC_3.jpg,169.8463,2325.84954576,2325.84954576,61.58394400937634,7.783314764200918,46.72169880231846,0,1.0,0.189325,194.49225,202.61313,206.94505,143.35912499999998,151.28160000000003,162.56597499999998,19326,969148
2023-01-07_15-09-31_UTC_4.jpg,132.6731,2980.2621439100003,2980.2621439100003,61.595894637746554,7.789216773491158,53.52025716588691,0,1.0,0.1954,36.683746,53.399296,84.19275,84.60925000000002,104.05577499999998,131.5771,19326,969148
2023-01-07_15-09-31_UTC_5.jpg,158.764475,5320.48321711,5320.48321711,60.703284529087675,7.67373845216091,24.451652250923985,0,1.0,0.23725,94.647644,103.62592,119.444496,139.17427499999997,144.15884999999997,156.97037499999996,19326,969148
2023-01-07_15-09-31_UTC_6.jpg,174.1386,2079.085667774375,2079.085667774375,77.6406430484342,7.532362883624011,68.11438349455972,1,1.0,0.1357,87.14935,67.1671,89.28136,146.6923,143.056075,156.54,19326,969148
2023-01-07_15-09-31_UTC_7.jpg,162.99325,1300.5880832743746,1300.5880832743746,68.4660359068595,7.4621825811052025,95.79353390657926,2,1.0,0.109975,59.288223,43.045563,134.85588,97.77680000000008,88.16197499999998,153.82972499999988,19326,969148
2023-01-07_15-09-31_UTC_8.jpg,145.77335,6546.5955916775,6546.5955916775,58.84921015144872,7.756657446269657,50.001297053843686,0,1.0,0.29615,149.63075,166.82195,180.64174,102.211775,116.90915000000001,138.9710500000001,19326,969148
2023-01-07_15-09-31_UTC_9.jpg,168.2585,2034.409213824375,2034.409213824375,72.72078187522722,7.629667186651591,27.404338237080257,0,1.0,0.1335,205.54918,208.4911,205.9656,156.27200000000005,157.30417499999993,155.1548,19326,969148
2023-01-21_13-06-34_UTC_1.jpg,120.882,3572.1727171899997,3572.1727171899997,57.18238195606558,7.59728043666702,46.83103407849531,3,1.0,0.2048,45.85878,58.234962,73.26747,78.72187499999997,93.29977500000001,112.99797500000004,39232,969148
2023-01-21_13-06-34_UTC_2.jpg,175.288675,888.909872519375,888.909872519375,58.68068686544151,7.5277512806889355,50.01015487893062,1,1.0,0.095275,152.12859,181.30931,202.3048,111.44685000000005,144.90489999999994,175.28812500000004,39232,969148
2023-01-21_13-06-34_UTC_3.jpg,191.11315,1138.795324984375,1138.795324984375,63.27219368169855,7.604876414641976,66.58657310463339,1,1.0,0.115,164.63304,199.2106,223.21138,111.659675,154.26509999999993,191.11120000000005,39232,969148
2023-01-21_13-06-34_UTC_4.jpg,176.1493,2683.5379974493753,2683.5379974493753,52.98510568470516,7.535903019859812,84.99573071209909,1,1.0,0.1741,19.614035,42.789474,136.0162,59.81252500000003,90.412025,176.14819999999992,39232,969148
2023-01-21_15-58-06_UTC_1.jpg,155.43365,689.044736349375,689.044736349375,59.31057991277778,7.546518738511745,46.80464940093022,1,1.0,0.089625,150.03905,161.88327,188.1633,119.40797499999994,129.22374999999994,152.593675,27738,969148
2023-01-21_15-58-06_UTC_2.jpg,175.6428,604.063304859375,604.063304859375,71.84065038340061,7.665225961865153,35.96345839739831,1,1.0,0.0787,181.01932,189.09349,213.98546,145.93524999999994,152.21887500000003,174.799725,27738,969148
2023-01-23_07-02-48_UTC_1.jpg,142.94345,1869.7293427099999,1869.7293427099999,92.97032232787717,7.1851151649206315,23.33495954810278,2,1.0,0.099225,204.7539,210.14539,216.41037,132.3825249999999,135.53067499999997,141.45027500000006,41835,969148
2023-01-23_07-02-48_UTC_2.jpg,175.47025,1622.3864900775,1622.3864900775,89.94410896323339,6.830591394522399,28.21710661300189,1,1.0,0.08855,225.00708,230.0499,235.30112,165.77592499999994,163.3777250000001,168.95714999999993,41835,969148
2023-01-23_07-02-48_UTC_3.jpg,189.1858,1065.622375,1065.622375,56.57553152374597,7.445330854379773,58.223961769510964,1,1.0,0.079525,193.3234,151.41682,218.39574,163.42797499999995,129.95579999999995,189.09130000000007,41835,969148
2023-01-23_07-02-48_UTC_4.jpg,156.87645,1580.5442819375,1580.5442819375,77.2715785065853,7.349202786359287,56.37411942126119,3,1.0,0.0918,201.09662,154.584,218.95422,142.59167500000004,106.95517499999998,155.29474999999994,41835,969148
2023-01-23_07-02-48_UTC_5.jpg,150.84375,988.8491657943748,988.8491657943748,64.86877980619317,7.570931136079361,46.650117578117566,0,1.0,0.080075,167.5961,143.37923,202.21759,120.58979999999998,104.71037499999997,150.82544999999988,41835,969148
2023-01-23_07-02-48_UTC_6.jpg,129.921425,1175.9097844374999,1175.9097844374999,65.01210027610246,7.732534603625186,33.54627316406077,0,1.0,0.11235,149.57457,161.44815,176.86885,104.884125,114.08532500000005,125.92202500000002,41835,969148
2023-01-23_07-02-48_UTC_7.jpg,141.94145,616.5465063243751,616.5465063243751,63.206882354198584,7.55731528589041,46.52335962057979,1,1.0,0.06055,67.8918,66.037605,99.611115,106.24509999999998,109.65415000000002,141.22259999999997,41835,969148
2023-01-23_07-02-48_UTC_8.jpg,182.793075,981.345173374375,981.345173374375,57.37907277047421,7.3735367488372745,62.169936705406116,0,1.0,0.07675,194.36627,145.68436,213.61314,162.88662499999998,124.06412500000005,182.50685,41835,969148
2023-01-25_08-06-30_UTC_1.jpg,167.060575,1695.789761894375,1695.789761894375,59.38237764690801,7.739042778687532,46.80113458681278,0,1.0,0.21685,193.20824,200.8337,177.02689,141.41394999999997,153.41330000000005,145.00150000000005,18476,969148
2023-01-25_08-06-30_UTC_2.jpg,164.742025,3251.7504974975,3251.7504974975,56.20999571628141,7.70880418767428,35.19761195479203,0,1.0,0.2256,105.304535,110.1907,107.69727,151.70939999999993,155.575375,144.607625,18476,969148
2023-01-25_08-06-30_UTC_3.jpg,151.419075,2953.7105459775003,2953.7105459775003,56.60509674823902,7.744963460973194,45.180158042944946,1,1.0,0.17905,146.01207,172.21628,203.11081,106.76180000000011,125.85324999999999,146.64495,18476,969148
2023-01-25_08-06-30_UTC_4.jpg,185.275075,2488.70160151,2488.70160151,66.88090863151831,7.559574071886893,34.544788767693404,0,1.0,0.146975,205.20589,207.58102,200.46991,165.13119999999995,170.08762499999997,169.73190000000005,18476,969148
2023-01-25_08-06-30_UTC_5.jpg,162.3241,2015.7326094775003,2015.7326094775003,57.27815038541638,7.748797977421966,37.78887084950581,1,1.0,0.2232,186.85387,193.68965,179.50508,141.1728,150.76887500000004,145.6641,18476,969148
2023-01-25_08-06-30_UTC_6.jpg,149.012525,4801.3040713775,4801.3040713775,64.52860174829453,7.840509883887713,38.40084689034561,0,1.0,0.236475,183.23671,192.09291,184.808,129.83297500000006,138.32224999999994,135.2017,18476,969148
2023-01-25_08-06-30_UTC_7.jpg,147.6715,4246.740014984375,4246.740014984375,67.40629308128432,7.809764830853554,44.73167897239516,0,1.0,0.21545,191.28647,192.21747,173.93129,132.4488000000001,136.35322499999995,125.55575,18476,969148
2023-01-25_08-06-30_UTC_8.jpg,166.56675,1499.494547519375,1499.494547519375,60.22594191861489,7.738320689394762,47.837255235833545,0,1.0,0.208125,193.88445,203.05139,175.72351,140.198725,153.40615000000003,143.0428,18476,969148
2023-01-27_06-27-25_UTC_1.jpg,138.613575,1056.9848984374999,1056.9848984374999,65.9237433990971,7.724085156657964,27.206036878455947,2,1.0,0.143575,160.70001,168.66858,189.78989,111.31779999999995,119.401375,137.50767499999998,44978,969148
2023-01-27_06-27-25_UTC_10.jpg,182.4825,3357.551796484375,3357.551796484375,49.82106650554563,7.3740421752725975,76.80768385495128,0,1.0,0.175675,160.96431,154.38838,190.99771,156.238775,135.02405,133.526675,44978,969148
2023-01-27_06-27-25_UTC_2.jpg,188.754325,3829.994990669375,3829.994990669375,56.79255241243675,7.359734675282599,15.528234697332824,0,1.0,0.13995,206.09175,210.09981,210.19365,179.12952499999994,182.50370000000004,182.63777499999992,44978,969148
2023-01-27_06-27-25_UTC_3.jpg,131.65765,4321.609720419375,4321.609720419375,59.27406422658649,7.703400633872982,45.42123605662674,2,1.0,0.24065,131.09978,160.49054,183.72736,92.68727500000001,114.03307499999997,130.10987500000007,44978,969148
2023-01-27_06-27-25_UTC_4.jpg,150.95255,3967.5950070243753,3967.5950070243753,66.27309016651763,7.9054065985680335,45.06112231102739,2,1.0,0.252225,62.492443,80.08947,71.9292,116.85055000000003,134.31502499999993,137.99687499999993,44978,969148
2023-01-27_06-27-25_UTC_5.jpg,147.589425,1562.8630489775,1562.8630489775,60.28704654069044,7.747804668435804,56.54879122992057,1,1.0,0.1545,147.10342,170.13809,189.6565,102.15987499999996,116.77285000000002,134.2335,44978,969148
2023-01-27_06-27-25_UTC_6.jpg,173.381225,2910.4845143443754,2910.4845143443754,54.97914309635405,7.700159767037647,42.181150829702744,0,1.0,0.18555,183.26724,195.35663,207.97774,143.69314999999995,153.73905000000005,172.502,44978,969148
2023-01-27_06-27-25_UTC_7.jpg,140.25205,2739.84961196,2739.84961196,64.71045817478037,7.820946589074614,28.557623788771426,2,1.0,0.20665,167.05292,173.62065,178.29662,121.13550000000006,131.17472500000002,132.96704999999994,44978,969148
2023-01-27_06-27-25_UTC_8.jpg,185.7432,1250.657572484375,1250.657572484375,72.525304511167,7.563022563895374,67.6858213444835,2,1.0,0.120675,67.39643,82.720604,153.91045,119.54837499999996,135.03075000000007,185.03322500000002,44978,969148
2023-01-27_06-27-25_UTC_9.jpg,193.139925,2879.8059643100005,2879.8059643100005,82.4473869987362,6.973191363618612,64.93318164588321,2,1.0,0.11335,216.29265,222.20349,230.69357,153.6513750000001,154.32017499999986,192.09642500000015,44978,969148
2023-01-27_16-25-29_UTC_1.jpg,154.396675,2339.8575227974998,2339.8575227974998,79.5191517447055,7.742163880779221,54.35881723018092,1,1.0,0.1741,166.07986,197.30121,219.34753,105.68717500000001,132.34827500000006,153.934225,16190,969148
2023-01-27_16-25-29_UTC_2.jpg,153.688975,2684.026561299375,2684.026561299375,76.65263910719253,7.781014856587333,51.96369658403499,0,1.0,0.179425,151.45634,186.55554,212.82425,101.43772500000004,130.1969250000001,153.52449999999996,16190,969148
2023-01-27_16-25-29_UTC_3.jpg,141.757525,485.896567299375,485.896567299375,63.65319128586072,6.9042299231512265,69.9353185651127,1,1.0,0.050125,211.48631,106.09655,200.46194,139.16210000000004,68.67290000000001,133.27422499999997,16190,969148
2023-01-27_16-25-29_UTC_4.jpg,157.0553,3049.3818018593747,3049.3818018593747,76.8706854034098,7.772597452159965,58.0976330268187,0,1.0,0.191175,145.54498,187.65456,217.2589,98.69134999999994,131.84649999999996,156.93110000000001,16190,969148
2023-02-07_12-35-41_UTC_1.jpg,200.59325,581.2621153599999,581.2621153599999,73.9580677678913,7.556499734174617,56.074198753101044,1,1.0,0.061175,193.68645,206.44434,230.49487,165.10789999999986,165.20925,183.18822500000002,6285,969148
2023-02-07_12-35-41_UTC_2.jpg,137.6624,2237.6188217343747,2237.6188217343747,97.17758754351489,6.957309693998764,49.43346893523491,0,1.0,0.126825,25.663313,25.071165,41.326923,112.00519999999995,116.20227499999999,130.8747250000001,6285,969148
2023-02-07_12-35-41_UTC_3.jpg,177.6343,1002.190705219375,1002.190705219375,80.32127899627532,7.712429361366888,64.68282482148751,0,1.0,0.089725,177.359,195.40239,228.0527,139.08460000000002,135.15192499999995,153.615425,6285,969148
2023-02-07_12-35-41_UTC_4.jpg,181.0824,538.55252079,538.55252079,82.01283520224136,7.73008620294741,61.68450856918317,0,1.0,0.076925,193.90402,205.61859,229.51697,142.89197499999997,144.09495000000007,162.936175,6285,969148
2023-02-12_16-29-17_UTC_1.jpg,176.608075,4891.405248734375,4891.405248734375,67.60309785234975,7.7722122202402595,34.12943133437495,1,1.0,0.25075,189.1599,199.05096,210.13016,152.35075000000003,159.22872500000005,170.146875,90639,969148
2023-02-12_16-29-17_UTC_2.jpg,123.66455,3456.214294449375,3456.214294449375,60.525128751613366,7.7120368726163795,33.994279589780355,0,1.0,0.2429,141.1967,153.44395,169.39705,97.630475,108.40957500000005,119.05487500000002,90639,969148
2023-02-12_16-29-17_UTC_3.jpg,195.160775,1828.893732794375,1828.893732794375,49.776322603165205,7.216249386269843,18.858549677596432,1,1.0,0.1325,223.44862,225.6871,224.92056,184.8366,187.308775,192.25447499999999,90639,969148
2023-02-12_16-29-17_UTC_4.jpg,157.36025,1662.5558974374999,1662.5558974374999,55.722454431085275,7.595447600675445,27.70186122093825,1,1.0,0.131825,92.56774,95.39141,111.76533,133.81885000000005,138.86242499999997,152.2399,90639,969148
2023-02-12_16-29-17_UTC_5.jpg,204.611275,2151.5250909443753,2151.5250909443753,58.008111511753256,7.233836319813654,32.51801619637972,2,1.0,0.152625,226.87303,226.94754,225.82271,184.25614999999988,186.7708,197.52889999999996,90639,969148
2023-02-12_16-29-17_UTC_6.jpg,165.0094,4002.934244859375,4002.934244859375,55.9303506246832,7.776840007519539,67.81759506617563,1,1.0,0.2684,87.156296,88.58269,98.76638,126.22064999999999,128.79822499999997,131.38245000000003,90639,969148
2023-02-12_16-29-17_UTC_7.jpg,215.001775,2044.4016598593748,2044.4016598593748,48.060211652929446,7.503075938771703,99.29505897440617,3,1.0,0.1978,57.248417,154.29755,199.75317,105.21470000000006,179.97052499999995,212.584,90639,969148
2023-02-12_16-29-17_UTC_8.jpg,200.133925,1873.7393994375002,1873.7393994375002,51.27812015269647,7.510599228497684,105.3747996277506,1,1.0,0.1811,27.219116,132.59969,185.26884,73.01807500000001,158.94307499999996,199.885025,90639,969148
2023-02-12_16-29-17_UTC_9.jpg,145.454025,3979.349986849375,3979.349986849375,59.50426415412912,7.770150130833961,87.95426832228767,0,1.0,0.254475,96.01307,171.42506,188.70375,73.54277499999999,127.31822500000003,144.12237500000003,90639,969148
2023-02-21_07-16-31_UTC_1.jpg,194.215825,1186.242490484375,1186.242490484375,68.97152899985254,6.624477772612343,33.1704585469504,2,1.0,0.115675,106.605545,110.56436,155.6828,165.45987499999993,167.45162500000004,192.92019999999985,21985,969148
2023-02-21_07-16-31_UTC_2.jpg,200.946,839.1230595193749,839.1230595193749,66.61294923837538,6.5766673711524275,24.06195168772178,1,1.0,0.068375,239.60622,236.52867,237.82771,184.6001999999999,184.22860000000003,198.71515000000008,21985,969148
2023-02-21_07-16-31_UTC_3.jpg,176.657575,892.228136349375,892.228136349375,72.38907206961127,7.372971408966082,31.449704871663883,1,1.0,0.104125,88.30689,93.514694,134.99274,148.21929999999998,149.60137499999996,174.78394999999998,21985,969148
2023-02-21_07-16-31_UTC_4.jpg,204.83105,1192.9349568975001,1192.9349568975001,68.26236293080909,6.694620101707265,32.985347237563005,1,1.0,0.09435,239.30338,236.58485,238.88353,182.190725,184.16162499999996,203.6679500000001,21985,969148
2023-02-22_06-16-19_UTC_1.jpg,136.748425,1186.6403918400001,1186.6403918400001,62.812445059856564,7.692305059573542,28.42067941920812,0,1.0,0.1416,67.43173,65.16453,76.85435,120.32027500000004,116.99195000000014,128.50449999999998,22577,969148
2023-02-22_06-16-19_UTC_2.jpg,101.935475,1032.33160391,1032.33160391,67.97929876484459,7.581258726617228,20.147952393065346,1,1.0,0.1057,45.024628,43.97133,48.2098,93.07179999999997,90.45047500000001,95.77140000000003,22577,969148
2023-02-22_06-16-19_UTC_3.jpg,121.2483,738.8036658493751,738.8036658493751,71.05355322177773,7.599489906569541,27.16960583216304,1,1.0,0.092025,52.185917,50.1818,58.3555,107.48784999999997,104.20499999999998,112.8047499999999,22577,969148
2023-02-22_06-16-19_UTC_4.jpg,139.107675,1134.463460609375,1134.463460609375,66.46449438880883,7.79810758778883,22.737725573954346,0,1.0,0.13215,69.64411,66.31554,74.683586,128.565225,122.39297500000006,128.83065000000005,22577,969148
2023-02-22_06-16-19_UTC_5.jpg,121.63655,1083.7489939193752,1083.7489939193752,68.84937236006131,7.650245107598354,21.856069671748077,1,1.0,0.115175,55.919426,54.247906,61.21334,111.39687500000005,107.06062499999994,112.25195000000002,22577,969148
2023-02-22_17-11-52_UTC_1.jpg,169.237325,2903.8680103775,2903.8680103775,59.62633204737967,7.592586246022487,20.49095189026771,0,1.0,0.172925,175.08296,184.37971,197.85051,147.01234999999994,152.63147500000002,167.23304999999996,15629,969148
2023-02-22_17-11-52_UTC_2.jpg,186.98945,1703.6829200493748,1703.6829200493748,58.61681642454983,7.225521799301141,24.63419716947216,0,1.0,0.133775,189.13887,197.54486,206.32399,167.80630000000002,171.96867500000008,180.02167500000004,15629,969148
2023-02-22_17-11-52_UTC_3.jpg,144.5416,3036.900673949375,3036.900673949375,64.20866893185062,7.764884433293719,21.797111014315373,0,1.0,0.1877,169.67198,176.23886,187.44678,127.38557499999993,126.40364999999994,141.02380000000002,15629,969148
2023-02-22_17-11-52_UTC_4.jpg,144.45865,2771.598822119375,2771.598822119375,72.81759498386619,7.750249935956669,26.872783888411057,1,1.0,0.166,177.20717,183.02908,198.1769,127.24185000000007,125.43652500000003,141.77104999999997,15629,969148
2023-02-22_17-11-52_UTC_5.jpg,183.8782,1656.2918874375,1656.2918874375,56.389882710193454,7.1638238865706265,24.899118491508805,0,1.0,0.13905,181.21295,191.36932,201.32115,162.36982500000005,168.68002499999992,178.51377499999995,15629,969148
2023-02-22_17-11-52_UTC_6.jpg,88.706625,644.63492775,644.63492775,72.81681666618982,6.6670129739740505,21.914186327071643,0,1.0,0.0605,17.395576,22.906036,25.064854,76.27054999999997,84.14015000000003,81.53895,15629,969148
2023-02-23_13-16-54_UTC_1.jpg,192.4986,896.1853111093749,896.1853111093749,76.21099771553644,7.332681706659173,95.1984485639822,1,1.0,0.07925,44.804924,43.748844,180.24405,97.76844999999999,95.21189999999999,191.684275,12029,969148
2023-02-23_13-16-54_UTC_10.jpg,125.573425,2446.188371369375,2446.188371369375,64.69900522785784,7.886756993084025,30.1798617924085,0,1.0,0.1748,149.68869,165.92131,178.27173,103.00937499999998,114.16742499999991,123.17577499999997,12029,969148
2023-02-23_13-16-54_UTC_2.jpg,123.118675,781.8373469775,781.8373469775,55.158510881543705,7.696994483082753,19.306971476132034,1,1.0,0.14265,148.22226,144.88986,161.50764,110.368525,108.22892500000002,122.01997499999997,12029,969148
2023-02-23_13-16-54_UTC_3.jpg,122.376475,2161.919919984375,2161.919919984375,37.248942078098004,6.939567881101887,77.80017739617408,0,1.0,0.16655,44.364124,45.781834,74.12771,59.785300000000035,61.37062499999998,121.05087499999999,12029,969148
2023-02-23_13-16-54_UTC_4.jpg,204.983325,1134.5868444975,1134.5868444975,90.22946601138331,6.957426123082177,120.20407442373343,0,1.0,0.071575,35.96623,38.345882,180.70496,105.10159999999995,105.86320000000002,201.50447499999996,12029,969148
2023-02-23_13-16-54_UTC_5.jpg,127.837425,1732.5757483600003,1732.5757483600003,53.06370326466105,7.137611765074421,70.11280942534303,0,1.0,0.131225,41.545174,59.882774,103.128654,74.88795,88.008625,124.78562499999997,12029,969148
